run_id,implementation,sample,transaction_latency_ms
spring-kafka-B-02-2-1784345652862,spring-kafka,88,16.671
spring-kafka-B-02-2-1784345652862,spring-kafka,89,16.674
spring-kafka-B-02-2-1784345652862,spring-kafka,90,16.675
spring-kafka-B-02-2-1784345652862,spring-kafka,91,16.680
spring-kafka-B-02-2-1784345652862,spring-kafka,92,16.686
spring-kafka-B-02-2-1784345652862,spring-kafka,93,16.691
spring-kafka-B-02-2-1784345652862,spring-kafka,94,16.696
spring-kafka-B-02-2-1784345652862,spring-kafka,95,16.709
spring-kafka-B-02-2-1784345652862,spring-kafka,96,16.722
spring-kafka-B-02-2-1784345652862,spring-kafka,97,16.726
spring-kafka-B-02-2-1784345652862,spring-kafka,98,16.726
spring-kafka-B-02-2-1784345652862,spring-kafka,99,16.735
spring-kafka-B-02-2-1784345652862,spring-kafka,100,16.741
spring-kafka-B-02-2-1784345652862,spring-kafka,101,16.745
spring-kafka-B-02-2-1784345652862,spring-kafka,102,16.746
spring-kafka-B-02-2-1784345652862,spring-kafka,103,16.753
spring-kafka-B-02-2-1784345652862,spring-kafka,104,16.756
spring-kafka-B-02-2-1784345652862,spring-kafka,105,16.758
spring-kafka-B-02-2-1784345652862,spring-kafka,106,16.759
spring-kafka-B-02-2-1784345652862,spring-kafka,107,16.762
spring-kafka-B-02-2-1784345652862,spring-kafka,108,16.763
spring-kafka-B-02-2-1784345652862,spring-kafka,109,16.772
spring-kafka-B-02-2-1784345652862,spring-kafka,110,16.776
spring-kafka-B-02-2-1784345652862,spring-kafka,111,16.782
spring-kafka-B-02-2-1784345652862,spring-kafka,112,16.782
spring-kafka-B-02-2-1784345652862,spring-kafka,113,16.788
spring-kafka-B-02-2-1784345652862,spring-kafka,114,16.792
spring-kafka-B-02-2-1784345652862,spring-kafka,115,16.797
spring-kafka-B-02-2-1784345652862,spring-kafka,116,16.799
spring-kafka-B-02-2-1784345652862,spring-kafka,117,16.807
spring-kafka-B-02-2-1784345652862,spring-kafka,118,16.808
spring-kafka-B-02-2-1784345652862,spring-kafka,119,16.808
spring-kafka-B-02-2-1784345652862,spring-kafka,120,16.815
spring-kafka-B-02-2-1784345652862,spring-kafka,121,16.820
spring-kafka-B-02-2-1784345652862,spring-kafka,122,16.822
spring-kafka-B-02-2-1784345652862,spring-kafka,123,16.827
spring-kafka-B-02-2-1784345652862,spring-kafka,124,16.827
spring-kafka-B-02-2-1784345652862,spring-kafka,125,16.828
spring-kafka-B-02-2-1784345652862,spring-kafka,126,16.829
spring-kafka-B-02-2-1784345652862,spring-kafka,127,16.837
spring-kafka-B-02-2-1784345652862,spring-kafka,128,16.847
spring-kafka-B-02-2-1784345652862,spring-kafka,129,16.849
spring-kafka-B-02-2-1784345652862,spring-kafka,130,16.853
spring-kafka-B-02-2-1784345652862,spring-kafka,131,16.854
spring-kafka-B-02-2-1784345652862,spring-kafka,132,16.858
spring-kafka-B-02-2-1784345652862,spring-kafka,133,16.860
spring-kafka-B-02-2-1784345652862,spring-kafka,134,16.862
spring-kafka-B-02-2-1784345652862,spring-kafka,135,16.865
spring-kafka-B-02-2-1784345652862,spring-kafka,136,16.877
spring-kafka-B-02-2-1784345652862,spring-kafka,137,16.877
spring-kafka-B-02-2-1784345652862,spring-kafka,138,16.878
spring-kafka-B-02-2-1784345652862,spring-kafka,139,16.878
spring-kafka-B-02-2-1784345652862,spring-kafka,140,16.882
spring-kafka-B-02-2-1784345652862,spring-kafka,141,16.885
spring-kafka-B-02-2-1784345652862,spring-kafka,142,16.886
spring-kafka-B-02-2-1784345652862,spring-kafka,143,16.891
spring-kafka-B-02-2-1784345652862,spring-kafka,144,16.892
spring-kafka-B-02-2-1784345652862,spring-kafka,145,16.893
spring-kafka-B-02-2-1784345652862,spring-kafka,146,16.895
spring-kafka-B-02-2-1784345652862,spring-kafka,147,16.895
spring-kafka-B-02-2-1784345652862,spring-kafka,148,16.896
spring-kafka-B-02-2-1784345652862,spring-kafka,149,16.918
spring-kafka-B-02-2-1784345652862,spring-kafka,150,16.923
spring-kafka-B-02-2-1784345652862,spring-kafka,151,16.926
spring-kafka-B-02-2-1784345652862,spring-kafka,152,16.930
spring-kafka-B-02-2-1784345652862,spring-kafka,153,16.937
spring-kafka-B-02-2-1784345652862,spring-kafka,154,16.944
spring-kafka-B-02-2-1784345652862,spring-kafka,155,16.946
spring-kafka-B-02-2-1784345652862,spring-kafka,156,16.950
spring-kafka-B-02-2-1784345652862,spring-kafka,157,16.955
spring-kafka-B-02-2-1784345652862,spring-kafka,158,16.957
spring-kafka-B-02-2-1784345652862,spring-kafka,159,16.957
spring-kafka-B-02-2-1784345652862,spring-kafka,160,16.959
spring-kafka-B-02-2-1784345652862,spring-kafka,161,16.962
spring-kafka-B-02-2-1784345652862,spring-kafka,162,16.964
spring-kafka-B-02-2-1784345652862,spring-kafka,163,16.969
spring-kafka-B-02-2-1784345652862,spring-kafka,164,16.971
spring-kafka-B-02-2-1784345652862,spring-kafka,165,16.973
spring-kafka-B-02-2-1784345652862,spring-kafka,166,16.974
spring-kafka-B-02-2-1784345652862,spring-kafka,167,16.975
spring-kafka-B-02-2-1784345652862,spring-kafka,168,16.975
spring-kafka-B-02-2-1784345652862,spring-kafka,169,16.977
spring-kafka-B-02-2-1784345652862,spring-kafka,170,16.977
spring-kafka-B-02-2-1784345652862,spring-kafka,171,16.983
spring-kafka-B-02-2-1784345652862,spring-kafka,172,16.983
spring-kafka-B-02-2-1784345652862,spring-kafka,173,16.984
spring-kafka-B-02-2-1784345652862,spring-kafka,174,16.985
spring-kafka-B-02-2-1784345652862,spring-kafka,175,16.985
spring-kafka-B-02-2-1784345652862,spring-kafka,176,16.987
spring-kafka-B-02-2-1784345652862,spring-kafka,177,16.991
spring-kafka-B-02-2-1784345652862,spring-kafka,178,16.992
spring-kafka-B-02-2-1784345652862,spring-kafka,179,16.993
spring-kafka-B-02-2-1784345652862,spring-kafka,180,16.994
spring-kafka-B-02-2-1784345652862,spring-kafka,181,16.998
spring-kafka-B-02-2-1784345652862,spring-kafka,182,16.998
spring-kafka-B-02-2-1784345652862,spring-kafka,183,16.999
spring-kafka-B-02-2-1784345652862,spring-kafka,184,17.003
spring-kafka-B-02-2-1784345652862,spring-kafka,185,17.004
spring-kafka-B-02-2-1784345652862,spring-kafka,186,17.004
spring-kafka-B-02-2-1784345652862,spring-kafka,187,17.011
spring-kafka-B-02-2-1784345652862,spring-kafka,188,17.011
spring-kafka-B-02-2-1784345652862,spring-kafka,189,17.012
spring-kafka-B-02-2-1784345652862,spring-kafka,190,17.014
spring-kafka-B-02-2-1784345652862,spring-kafka,191,17.015
spring-kafka-B-02-2-1784345652862,spring-kafka,192,17.024
spring-kafka-B-02-2-1784345652862,spring-kafka,193,17.024
spring-kafka-B-02-2-1784345652862,spring-kafka,194,17.031
spring-kafka-B-02-2-1784345652862,spring-kafka,195,17.033
spring-kafka-B-02-2-1784345652862,spring-kafka,196,17.034
spring-kafka-B-02-2-1784345652862,spring-kafka,197,17.035
spring-kafka-B-02-2-1784345652862,spring-kafka,198,17.037
spring-kafka-B-02-2-1784345652862,spring-kafka,199,17.038
spring-kafka-B-02-2-1784345652862,spring-kafka,200,17.043
spring-kafka-B-02-2-1784345652862,spring-kafka,201,17.050
spring-kafka-B-02-2-1784345652862,spring-kafka,202,17.050
spring-kafka-B-02-2-1784345652862,spring-kafka,203,17.059
spring-kafka-B-02-2-1784345652862,spring-kafka,204,17.061
spring-kafka-B-02-2-1784345652862,spring-kafka,205,17.062
spring-kafka-B-02-2-1784345652862,spring-kafka,206,17.065
spring-kafka-B-02-2-1784345652862,spring-kafka,207,17.066
spring-kafka-B-02-2-1784345652862,spring-kafka,208,17.066
spring-kafka-B-02-2-1784345652862,spring-kafka,209,17.070
spring-kafka-B-02-2-1784345652862,spring-kafka,210,17.070
spring-kafka-B-02-2-1784345652862,spring-kafka,211,17.072
spring-kafka-B-02-2-1784345652862,spring-kafka,212,17.074
spring-kafka-B-02-2-1784345652862,spring-kafka,213,17.078
spring-kafka-B-02-2-1784345652862,spring-kafka,214,17.082
spring-kafka-B-02-2-1784345652862,spring-kafka,215,17.084
spring-kafka-B-02-2-1784345652862,spring-kafka,216,17.085
spring-kafka-B-02-2-1784345652862,spring-kafka,217,17.088
spring-kafka-B-02-2-1784345652862,spring-kafka,218,17.089
spring-kafka-B-02-2-1784345652862,spring-kafka,219,17.089
spring-kafka-B-02-2-1784345652862,spring-kafka,220,17.091
spring-kafka-B-02-2-1784345652862,spring-kafka,221,17.092
spring-kafka-B-02-2-1784345652862,spring-kafka,222,17.095
spring-kafka-B-02-2-1784345652862,spring-kafka,223,17.097
spring-kafka-B-02-2-1784345652862,spring-kafka,224,17.098
spring-kafka-B-02-2-1784345652862,spring-kafka,225,17.100
spring-kafka-B-02-2-1784345652862,spring-kafka,226,17.105
spring-kafka-B-02-2-1784345652862,spring-kafka,227,17.106
spring-kafka-B-02-2-1784345652862,spring-kafka,228,17.106
spring-kafka-B-02-2-1784345652862,spring-kafka,229,17.107
spring-kafka-B-02-2-1784345652862,spring-kafka,230,17.108
spring-kafka-B-02-2-1784345652862,spring-kafka,231,17.110
spring-kafka-B-02-2-1784345652862,spring-kafka,232,17.110
spring-kafka-B-02-2-1784345652862,spring-kafka,233,17.113
spring-kafka-B-02-2-1784345652862,spring-kafka,234,17.115
spring-kafka-B-02-2-1784345652862,spring-kafka,235,17.116
spring-kafka-B-02-2-1784345652862,spring-kafka,236,17.117
spring-kafka-B-02-2-1784345652862,spring-kafka,237,17.118
spring-kafka-B-02-2-1784345652862,spring-kafka,238,17.124
spring-kafka-B-02-2-1784345652862,spring-kafka,239,17.124
spring-kafka-B-02-2-1784345652862,spring-kafka,240,17.126
spring-kafka-B-02-2-1784345652862,spring-kafka,241,17.127
spring-kafka-B-02-2-1784345652862,spring-kafka,242,17.130
spring-kafka-B-02-2-1784345652862,spring-kafka,243,17.131
spring-kafka-B-02-2-1784345652862,spring-kafka,244,17.131
spring-kafka-B-02-2-1784345652862,spring-kafka,245,17.132
spring-kafka-B-02-2-1784345652862,spring-kafka,246,17.133
spring-kafka-B-02-2-1784345652862,spring-kafka,247,17.133
spring-kafka-B-02-2-1784345652862,spring-kafka,248,17.133
spring-kafka-B-02-2-1784345652862,spring-kafka,249,17.133
spring-kafka-B-02-2-1784345652862,spring-kafka,250,17.134
spring-kafka-B-02-2-1784345652862,spring-kafka,251,17.136
spring-kafka-B-02-2-1784345652862,spring-kafka,252,17.136
spring-kafka-B-02-2-1784345652862,spring-kafka,253,17.137
spring-kafka-B-02-2-1784345652862,spring-kafka,254,17.140
spring-kafka-B-02-2-1784345652862,spring-kafka,255,17.140
spring-kafka-B-02-2-1784345652862,spring-kafka,256,17.144
spring-kafka-B-02-2-1784345652862,spring-kafka,257,17.146
spring-kafka-B-02-2-1784345652862,spring-kafka,258,17.146
spring-kafka-B-02-2-1784345652862,spring-kafka,259,17.148
spring-kafka-B-02-2-1784345652862,spring-kafka,260,17.148
spring-kafka-B-02-2-1784345652862,spring-kafka,261,17.149
spring-kafka-B-02-2-1784345652862,spring-kafka,262,17.149
spring-kafka-B-02-2-1784345652862,spring-kafka,263,17.149
spring-kafka-B-02-2-1784345652862,spring-kafka,264,17.150
spring-kafka-B-02-2-1784345652862,spring-kafka,265,17.150
spring-kafka-B-02-2-1784345652862,spring-kafka,266,17.151
spring-kafka-B-02-2-1784345652862,spring-kafka,267,17.153
spring-kafka-B-02-2-1784345652862,spring-kafka,268,17.156
spring-kafka-B-02-2-1784345652862,spring-kafka,269,17.160
spring-kafka-B-02-2-1784345652862,spring-kafka,270,17.162
spring-kafka-B-02-2-1784345652862,spring-kafka,271,17.163
spring-kafka-B-02-2-1784345652862,spring-kafka,272,17.163
spring-kafka-B-02-2-1784345652862,spring-kafka,273,17.163
spring-kafka-B-02-2-1784345652862,spring-kafka,274,17.165
spring-kafka-B-02-2-1784345652862,spring-kafka,275,17.173
spring-kafka-B-02-2-1784345652862,spring-kafka,276,17.175
spring-kafka-B-02-2-1784345652862,spring-kafka,277,17.176
spring-kafka-B-02-2-1784345652862,spring-kafka,278,17.178
spring-kafka-B-02-2-1784345652862,spring-kafka,279,17.180
spring-kafka-B-02-2-1784345652862,spring-kafka,280,17.182
spring-kafka-B-02-2-1784345652862,spring-kafka,281,17.184
spring-kafka-B-02-2-1784345652862,spring-kafka,282,17.185
spring-kafka-B-02-2-1784345652862,spring-kafka,283,17.190
spring-kafka-B-02-2-1784345652862,spring-kafka,284,17.191
spring-kafka-B-02-2-1784345652862,spring-kafka,285,17.192
spring-kafka-B-02-2-1784345652862,spring-kafka,286,17.196
spring-kafka-B-02-2-1784345652862,spring-kafka,287,17.197
spring-kafka-B-02-2-1784345652862,spring-kafka,288,17.200
spring-kafka-B-02-2-1784345652862,spring-kafka,289,17.202
spring-kafka-B-02-2-1784345652862,spring-kafka,290,17.205
spring-kafka-B-02-2-1784345652862,spring-kafka,291,17.206
spring-kafka-B-02-2-1784345652862,spring-kafka,292,17.207
spring-kafka-B-02-2-1784345652862,spring-kafka,293,17.210
spring-kafka-B-02-2-1784345652862,spring-kafka,294,17.212
spring-kafka-B-02-2-1784345652862,spring-kafka,295,17.214
spring-kafka-B-02-2-1784345652862,spring-kafka,296,17.216
spring-kafka-B-02-2-1784345652862,spring-kafka,297,17.221
spring-kafka-B-02-2-1784345652862,spring-kafka,298,17.221
spring-kafka-B-02-2-1784345652862,spring-kafka,299,17.222
spring-kafka-B-02-2-1784345652862,spring-kafka,300,17.229
spring-kafka-B-02-2-1784345652862,spring-kafka,301,17.230
spring-kafka-B-02-2-1784345652862,spring-kafka,302,17.232
spring-kafka-B-02-2-1784345652862,spring-kafka,303,17.233
spring-kafka-B-02-2-1784345652862,spring-kafka,304,17.238
spring-kafka-B-02-2-1784345652862,spring-kafka,305,17.238
spring-kafka-B-02-2-1784345652862,spring-kafka,306,17.242
spring-kafka-B-02-2-1784345652862,spring-kafka,307,17.242
spring-kafka-B-02-2-1784345652862,spring-kafka,308,17.243
spring-kafka-B-02-2-1784345652862,spring-kafka,309,17.243
spring-kafka-B-02-2-1784345652862,spring-kafka,310,17.243
spring-kafka-B-02-2-1784345652862,spring-kafka,311,17.243
spring-kafka-B-02-2-1784345652862,spring-kafka,312,17.247
spring-kafka-B-02-2-1784345652862,spring-kafka,313,17.248
spring-kafka-B-02-2-1784345652862,spring-kafka,314,17.249
spring-kafka-B-02-2-1784345652862,spring-kafka,315,17.252
spring-kafka-B-02-2-1784345652862,spring-kafka,316,17.252
spring-kafka-B-02-2-1784345652862,spring-kafka,317,17.253
spring-kafka-B-02-2-1784345652862,spring-kafka,318,17.253
spring-kafka-B-02-2-1784345652862,spring-kafka,319,17.254
spring-kafka-B-02-2-1784345652862,spring-kafka,320,17.254
spring-kafka-B-02-2-1784345652862,spring-kafka,321,17.256
spring-kafka-B-02-2-1784345652862,spring-kafka,322,17.257
spring-kafka-B-02-2-1784345652862,spring-kafka,323,17.259
spring-kafka-B-02-2-1784345652862,spring-kafka,324,17.259
spring-kafka-B-02-2-1784345652862,spring-kafka,325,17.260
spring-kafka-B-02-2-1784345652862,spring-kafka,326,17.260
spring-kafka-B-02-2-1784345652862,spring-kafka,327,17.267
spring-kafka-B-02-2-1784345652862,spring-kafka,328,17.271
spring-kafka-B-02-2-1784345652862,spring-kafka,329,17.271
spring-kafka-B-02-2-1784345652862,spring-kafka,330,17.273
spring-kafka-B-02-2-1784345652862,spring-kafka,331,17.273
spring-kafka-B-02-2-1784345652862,spring-kafka,332,17.275
spring-kafka-B-02-2-1784345652862,spring-kafka,333,17.277
spring-kafka-B-02-2-1784345652862,spring-kafka,334,17.279
spring-kafka-B-02-2-1784345652862,spring-kafka,335,17.279
spring-kafka-B-02-2-1784345652862,spring-kafka,336,17.279
spring-kafka-B-02-2-1784345652862,spring-kafka,337,17.281
spring-kafka-B-02-2-1784345652862,spring-kafka,338,17.285
spring-kafka-B-02-2-1784345652862,spring-kafka,339,17.287
spring-kafka-B-02-2-1784345652862,spring-kafka,340,17.287
spring-kafka-B-02-2-1784345652862,spring-kafka,341,17.289
spring-kafka-B-02-2-1784345652862,spring-kafka,342,17.290
spring-kafka-B-02-2-1784345652862,spring-kafka,343,17.292
spring-kafka-B-02-2-1784345652862,spring-kafka,344,17.292
spring-kafka-B-02-2-1784345652862,spring-kafka,345,17.296
spring-kafka-B-02-2-1784345652862,spring-kafka,346,17.296
spring-kafka-B-02-2-1784345652862,spring-kafka,347,17.300
spring-kafka-B-02-2-1784345652862,spring-kafka,348,17.301
spring-kafka-B-02-2-1784345652862,spring-kafka,349,17.303
spring-kafka-B-02-2-1784345652862,spring-kafka,350,17.306
spring-kafka-B-02-2-1784345652862,spring-kafka,351,17.307
spring-kafka-B-02-2-1784345652862,spring-kafka,352,17.310
spring-kafka-B-02-2-1784345652862,spring-kafka,353,17.311
spring-kafka-B-02-2-1784345652862,spring-kafka,354,17.313
spring-kafka-B-02-2-1784345652862,spring-kafka,355,17.316
spring-kafka-B-02-2-1784345652862,spring-kafka,356,17.316
spring-kafka-B-02-2-1784345652862,spring-kafka,357,17.316
spring-kafka-B-02-2-1784345652862,spring-kafka,358,17.317
spring-kafka-B-02-2-1784345652862,spring-kafka,359,17.318
spring-kafka-B-02-2-1784345652862,spring-kafka,360,17.318
spring-kafka-B-02-2-1784345652862,spring-kafka,361,17.318
spring-kafka-B-02-2-1784345652862,spring-kafka,362,17.319
spring-kafka-B-02-2-1784345652862,spring-kafka,363,17.322
spring-kafka-B-02-2-1784345652862,spring-kafka,364,17.326
spring-kafka-B-02-2-1784345652862,spring-kafka,365,17.327
spring-kafka-B-02-2-1784345652862,spring-kafka,366,17.330
spring-kafka-B-02-2-1784345652862,spring-kafka,367,17.330
spring-kafka-B-02-2-1784345652862,spring-kafka,368,17.332
spring-kafka-B-02-2-1784345652862,spring-kafka,369,17.332
spring-kafka-B-02-2-1784345652862,spring-kafka,370,17.334
spring-kafka-B-02-2-1784345652862,spring-kafka,371,17.336
spring-kafka-B-02-2-1784345652862,spring-kafka,372,17.339
spring-kafka-B-02-2-1784345652862,spring-kafka,373,17.345
spring-kafka-B-02-2-1784345652862,spring-kafka,374,17.347
spring-kafka-B-02-2-1784345652862,spring-kafka,375,17.347
spring-kafka-B-02-2-1784345652862,spring-kafka,376,17.349
spring-kafka-B-02-2-1784345652862,spring-kafka,377,17.352
spring-kafka-B-02-2-1784345652862,spring-kafka,378,17.354
spring-kafka-B-02-2-1784345652862,spring-kafka,379,17.356
spring-kafka-B-02-2-1784345652862,spring-kafka,380,17.357
spring-kafka-B-02-2-1784345652862,spring-kafka,381,17.357
spring-kafka-B-02-2-1784345652862,spring-kafka,382,17.358
spring-kafka-B-02-2-1784345652862,spring-kafka,383,17.359
spring-kafka-B-02-2-1784345652862,spring-kafka,384,17.360
spring-kafka-B-02-2-1784345652862,spring-kafka,385,17.360
spring-kafka-B-02-2-1784345652862,spring-kafka,386,17.363
spring-kafka-B-02-2-1784345652862,spring-kafka,387,17.364
spring-kafka-B-02-2-1784345652862,spring-kafka,388,17.365
spring-kafka-B-02-2-1784345652862,spring-kafka,389,17.368
spring-kafka-B-02-2-1784345652862,spring-kafka,390,17.371
spring-kafka-B-02-2-1784345652862,spring-kafka,391,17.374
spring-kafka-B-02-2-1784345652862,spring-kafka,392,17.375
spring-kafka-B-02-2-1784345652862,spring-kafka,393,17.376
spring-kafka-B-02-2-1784345652862,spring-kafka,394,17.377
spring-kafka-B-02-2-1784345652862,spring-kafka,395,17.378
spring-kafka-B-02-2-1784345652862,spring-kafka,396,17.378
spring-kafka-B-02-2-1784345652862,spring-kafka,397,17.380
spring-kafka-B-02-2-1784345652862,spring-kafka,398,17.381
spring-kafka-B-02-2-1784345652862,spring-kafka,399,17.386
spring-kafka-B-02-2-1784345652862,spring-kafka,400,17.386
spring-kafka-B-02-2-1784345652862,spring-kafka,401,17.387
spring-kafka-B-02-2-1784345652862,spring-kafka,402,17.388
spring-kafka-B-02-2-1784345652862,spring-kafka,403,17.388
spring-kafka-B-02-2-1784345652862,spring-kafka,404,17.389
spring-kafka-B-02-2-1784345652862,spring-kafka,405,17.390
spring-kafka-B-02-2-1784345652862,spring-kafka,406,17.390
spring-kafka-B-02-2-1784345652862,spring-kafka,407,17.395
spring-kafka-B-02-2-1784345652862,spring-kafka,408,17.396
spring-kafka-B-02-2-1784345652862,spring-kafka,409,17.398
spring-kafka-B-02-2-1784345652862,spring-kafka,410,17.398
spring-kafka-B-02-2-1784345652862,spring-kafka,411,17.399
spring-kafka-B-02-2-1784345652862,spring-kafka,412,17.399
spring-kafka-B-02-2-1784345652862,spring-kafka,413,17.400
spring-kafka-B-02-2-1784345652862,spring-kafka,414,17.400
spring-kafka-B-02-2-1784345652862,spring-kafka,415,17.400
spring-kafka-B-02-2-1784345652862,spring-kafka,416,17.402
spring-kafka-B-02-2-1784345652862,spring-kafka,417,17.407
spring-kafka-B-02-2-1784345652862,spring-kafka,418,17.408
spring-kafka-B-02-2-1784345652862,spring-kafka,419,17.408
spring-kafka-B-02-2-1784345652862,spring-kafka,420,17.408
spring-kafka-B-02-2-1784345652862,spring-kafka,421,17.410
spring-kafka-B-02-2-1784345652862,spring-kafka,422,17.410
spring-kafka-B-02-2-1784345652862,spring-kafka,423,17.410
spring-kafka-B-02-2-1784345652862,spring-kafka,424,17.410
spring-kafka-B-02-2-1784345652862,spring-kafka,425,17.410
spring-kafka-B-02-2-1784345652862,spring-kafka,426,17.412
spring-kafka-B-02-2-1784345652862,spring-kafka,427,17.413
spring-kafka-B-02-2-1784345652862,spring-kafka,428,17.413
spring-kafka-B-02-2-1784345652862,spring-kafka,429,17.417
spring-kafka-B-02-2-1784345652862,spring-kafka,430,17.419
spring-kafka-B-02-2-1784345652862,spring-kafka,431,17.421
spring-kafka-B-02-2-1784345652862,spring-kafka,432,17.421
spring-kafka-B-02-2-1784345652862,spring-kafka,433,17.423
spring-kafka-B-02-2-1784345652862,spring-kafka,434,17.424
spring-kafka-B-02-2-1784345652862,spring-kafka,435,17.427
