run_id,implementation,sample,transaction_latency_ms
pool-B-02-1-1784345284300,pool,132,16.286
pool-B-02-1-1784345284300,pool,133,16.288
pool-B-02-1-1784345284300,pool,134,16.289
pool-B-02-1-1784345284300,pool,135,16.293
pool-B-02-1-1784345284300,pool,136,16.294
pool-B-02-1-1784345284300,pool,137,16.296
pool-B-02-1-1784345284300,pool,138,16.296
pool-B-02-1-1784345284300,pool,139,16.299
pool-B-02-1-1784345284300,pool,140,16.305
pool-B-02-1-1784345284300,pool,141,16.306
pool-B-02-1-1784345284300,pool,142,16.310
pool-B-02-1-1784345284300,pool,143,16.313
pool-B-02-1-1784345284300,pool,144,16.317
pool-B-02-1-1784345284300,pool,145,16.319
pool-B-02-1-1784345284300,pool,146,16.321
pool-B-02-1-1784345284300,pool,147,16.323
pool-B-02-1-1784345284300,pool,148,16.325
pool-B-02-1-1784345284300,pool,149,16.325
pool-B-02-1-1784345284300,pool,150,16.329
pool-B-02-1-1784345284300,pool,151,16.331
pool-B-02-1-1784345284300,pool,152,16.335
pool-B-02-1-1784345284300,pool,153,16.336
pool-B-02-1-1784345284300,pool,154,16.339
pool-B-02-1-1784345284300,pool,155,16.346
pool-B-02-1-1784345284300,pool,156,16.346
pool-B-02-1-1784345284300,pool,157,16.357
pool-B-02-1-1784345284300,pool,158,16.359
pool-B-02-1-1784345284300,pool,159,16.360
pool-B-02-1-1784345284300,pool,160,16.365
pool-B-02-1-1784345284300,pool,161,16.371
pool-B-02-1-1784345284300,pool,162,16.373
pool-B-02-1-1784345284300,pool,163,16.383
pool-B-02-1-1784345284300,pool,164,16.383
pool-B-02-1-1784345284300,pool,165,16.383
pool-B-02-1-1784345284300,pool,166,16.388
pool-B-02-1-1784345284300,pool,167,16.388
pool-B-02-1-1784345284300,pool,168,16.389
pool-B-02-1-1784345284300,pool,169,16.395
pool-B-02-1-1784345284300,pool,170,16.400
pool-B-02-1-1784345284300,pool,171,16.402
pool-B-02-1-1784345284300,pool,172,16.410
pool-B-02-1-1784345284300,pool,173,16.415
pool-B-02-1-1784345284300,pool,174,16.415
pool-B-02-1-1784345284300,pool,175,16.416
pool-B-02-1-1784345284300,pool,176,16.419
pool-B-02-1-1784345284300,pool,177,16.420
pool-B-02-1-1784345284300,pool,178,16.422
pool-B-02-1-1784345284300,pool,179,16.423
pool-B-02-1-1784345284300,pool,180,16.427
pool-B-02-1-1784345284300,pool,181,16.428
pool-B-02-1-1784345284300,pool,182,16.430
pool-B-02-1-1784345284300,pool,183,16.431
pool-B-02-1-1784345284300,pool,184,16.434
pool-B-02-1-1784345284300,pool,185,16.435
pool-B-02-1-1784345284300,pool,186,16.436
pool-B-02-1-1784345284300,pool,187,16.437
pool-B-02-1-1784345284300,pool,188,16.437
pool-B-02-1-1784345284300,pool,189,16.443
pool-B-02-1-1784345284300,pool,190,16.453
pool-B-02-1-1784345284300,pool,191,16.455
pool-B-02-1-1784345284300,pool,192,16.455
pool-B-02-1-1784345284300,pool,193,16.459
pool-B-02-1-1784345284300,pool,194,16.459
pool-B-02-1-1784345284300,pool,195,16.459
pool-B-02-1-1784345284300,pool,196,16.461
pool-B-02-1-1784345284300,pool,197,16.463
pool-B-02-1-1784345284300,pool,198,16.465
pool-B-02-1-1784345284300,pool,199,16.465
pool-B-02-1-1784345284300,pool,200,16.465
pool-B-02-1-1784345284300,pool,201,16.468
pool-B-02-1-1784345284300,pool,202,16.471
pool-B-02-1-1784345284300,pool,203,16.473
pool-B-02-1-1784345284300,pool,204,16.473
pool-B-02-1-1784345284300,pool,205,16.476
pool-B-02-1-1784345284300,pool,206,16.476
pool-B-02-1-1784345284300,pool,207,16.477
pool-B-02-1-1784345284300,pool,208,16.477
pool-B-02-1-1784345284300,pool,209,16.482
pool-B-02-1-1784345284300,pool,210,16.483
pool-B-02-1-1784345284300,pool,211,16.488
pool-B-02-1-1784345284300,pool,212,16.488
pool-B-02-1-1784345284300,pool,213,16.489
pool-B-02-1-1784345284300,pool,214,16.489
pool-B-02-1-1784345284300,pool,215,16.489
pool-B-02-1-1784345284300,pool,216,16.495
pool-B-02-1-1784345284300,pool,217,16.495
pool-B-02-1-1784345284300,pool,218,16.496
pool-B-02-1-1784345284300,pool,219,16.496
pool-B-02-1-1784345284300,pool,220,16.497
pool-B-02-1-1784345284300,pool,221,16.498
pool-B-02-1-1784345284300,pool,222,16.502
pool-B-02-1-1784345284300,pool,223,16.507
pool-B-02-1-1784345284300,pool,224,16.510
pool-B-02-1-1784345284300,pool,225,16.510
pool-B-02-1-1784345284300,pool,226,16.511
pool-B-02-1-1784345284300,pool,227,16.511
pool-B-02-1-1784345284300,pool,228,16.512
pool-B-02-1-1784345284300,pool,229,16.513
pool-B-02-1-1784345284300,pool,230,16.517
pool-B-02-1-1784345284300,pool,231,16.518
pool-B-02-1-1784345284300,pool,232,16.524
pool-B-02-1-1784345284300,pool,233,16.529
pool-B-02-1-1784345284300,pool,234,16.530
pool-B-02-1-1784345284300,pool,235,16.531
pool-B-02-1-1784345284300,pool,236,16.532
pool-B-02-1-1784345284300,pool,237,16.534
pool-B-02-1-1784345284300,pool,238,16.535
pool-B-02-1-1784345284300,pool,239,16.537
pool-B-02-1-1784345284300,pool,240,16.539
pool-B-02-1-1784345284300,pool,241,16.540
pool-B-02-1-1784345284300,pool,242,16.540
