run_id,implementation,sample,transaction_latency_ms
spring-kafka-B-02-1-1784345477232,spring-kafka,99,16.957
spring-kafka-B-02-1-1784345477232,spring-kafka,100,16.960
spring-kafka-B-02-1-1784345477232,spring-kafka,101,16.961
spring-kafka-B-02-1-1784345477232,spring-kafka,102,16.964
spring-kafka-B-02-1-1784345477232,spring-kafka,103,16.965
spring-kafka-B-02-1-1784345477232,spring-kafka,104,16.974
spring-kafka-B-02-1-1784345477232,spring-kafka,105,16.976
spring-kafka-B-02-1-1784345477232,spring-kafka,106,16.983
spring-kafka-B-02-1-1784345477232,spring-kafka,107,16.995
spring-kafka-B-02-1-1784345477232,spring-kafka,108,16.995
spring-kafka-B-02-1-1784345477232,spring-kafka,109,17.008
spring-kafka-B-02-1-1784345477232,spring-kafka,110,17.010
spring-kafka-B-02-1-1784345477232,spring-kafka,111,17.017
spring-kafka-B-02-1-1784345477232,spring-kafka,112,17.020
spring-kafka-B-02-1-1784345477232,spring-kafka,113,17.029
spring-kafka-B-02-1-1784345477232,spring-kafka,114,17.037
spring-kafka-B-02-1-1784345477232,spring-kafka,115,17.038
spring-kafka-B-02-1-1784345477232,spring-kafka,116,17.041
spring-kafka-B-02-1-1784345477232,spring-kafka,117,17.050
spring-kafka-B-02-1-1784345477232,spring-kafka,118,17.053
spring-kafka-B-02-1-1784345477232,spring-kafka,119,17.055
spring-kafka-B-02-1-1784345477232,spring-kafka,120,17.056
spring-kafka-B-02-1-1784345477232,spring-kafka,121,17.056
spring-kafka-B-02-1-1784345477232,spring-kafka,122,17.057
spring-kafka-B-02-1-1784345477232,spring-kafka,123,17.059
spring-kafka-B-02-1-1784345477232,spring-kafka,124,17.073
spring-kafka-B-02-1-1784345477232,spring-kafka,125,17.075
spring-kafka-B-02-1-1784345477232,spring-kafka,126,17.080
spring-kafka-B-02-1-1784345477232,spring-kafka,127,17.080
spring-kafka-B-02-1-1784345477232,spring-kafka,128,17.083
spring-kafka-B-02-1-1784345477232,spring-kafka,129,17.088
spring-kafka-B-02-1-1784345477232,spring-kafka,130,17.090
spring-kafka-B-02-1-1784345477232,spring-kafka,131,17.093
spring-kafka-B-02-1-1784345477232,spring-kafka,132,17.095
spring-kafka-B-02-1-1784345477232,spring-kafka,133,17.095
spring-kafka-B-02-1-1784345477232,spring-kafka,134,17.099
spring-kafka-B-02-1-1784345477232,spring-kafka,135,17.100
spring-kafka-B-02-1-1784345477232,spring-kafka,136,17.101
spring-kafka-B-02-1-1784345477232,spring-kafka,137,17.102
spring-kafka-B-02-1-1784345477232,spring-kafka,138,17.103
spring-kafka-B-02-1-1784345477232,spring-kafka,139,17.105
spring-kafka-B-02-1-1784345477232,spring-kafka,140,17.118
spring-kafka-B-02-1-1784345477232,spring-kafka,141,17.119
spring-kafka-B-02-1-1784345477232,spring-kafka,142,17.122
spring-kafka-B-02-1-1784345477232,spring-kafka,143,17.125
spring-kafka-B-02-1-1784345477232,spring-kafka,144,17.126
spring-kafka-B-02-1-1784345477232,spring-kafka,145,17.128
spring-kafka-B-02-1-1784345477232,spring-kafka,146,17.128
spring-kafka-B-02-1-1784345477232,spring-kafka,147,17.130
spring-kafka-B-02-1-1784345477232,spring-kafka,148,17.130
spring-kafka-B-02-1-1784345477232,spring-kafka,149,17.130
spring-kafka-B-02-1-1784345477232,spring-kafka,150,17.138
spring-kafka-B-02-1-1784345477232,spring-kafka,151,17.139
spring-kafka-B-02-1-1784345477232,spring-kafka,152,17.140
spring-kafka-B-02-1-1784345477232,spring-kafka,153,17.143
spring-kafka-B-02-1-1784345477232,spring-kafka,154,17.145
spring-kafka-B-02-1-1784345477232,spring-kafka,155,17.150
spring-kafka-B-02-1-1784345477232,spring-kafka,156,17.151
spring-kafka-B-02-1-1784345477232,spring-kafka,157,17.156
spring-kafka-B-02-1-1784345477232,spring-kafka,158,17.157
spring-kafka-B-02-1-1784345477232,spring-kafka,159,17.157
spring-kafka-B-02-1-1784345477232,spring-kafka,160,17.164
spring-kafka-B-02-1-1784345477232,spring-kafka,161,17.168
spring-kafka-B-02-1-1784345477232,spring-kafka,162,17.169
spring-kafka-B-02-1-1784345477232,spring-kafka,163,17.169
spring-kafka-B-02-1-1784345477232,spring-kafka,164,17.170
spring-kafka-B-02-1-1784345477232,spring-kafka,165,17.171
spring-kafka-B-02-1-1784345477232,spring-kafka,166,17.171
spring-kafka-B-02-1-1784345477232,spring-kafka,167,17.173
spring-kafka-B-02-1-1784345477232,spring-kafka,168,17.177
spring-kafka-B-02-1-1784345477232,spring-kafka,169,17.178
spring-kafka-B-02-1-1784345477232,spring-kafka,170,17.182
spring-kafka-B-02-1-1784345477232,spring-kafka,171,17.184
spring-kafka-B-02-1-1784345477232,spring-kafka,172,17.188
spring-kafka-B-02-1-1784345477232,spring-kafka,173,17.191
spring-kafka-B-02-1-1784345477232,spring-kafka,174,17.193
spring-kafka-B-02-1-1784345477232,spring-kafka,175,17.193
spring-kafka-B-02-1-1784345477232,spring-kafka,176,17.194
spring-kafka-B-02-1-1784345477232,spring-kafka,177,17.204
spring-kafka-B-02-1-1784345477232,spring-kafka,178,17.207
spring-kafka-B-02-1-1784345477232,spring-kafka,179,17.213
spring-kafka-B-02-1-1784345477232,spring-kafka,180,17.215
spring-kafka-B-02-1-1784345477232,spring-kafka,181,17.216
spring-kafka-B-02-1-1784345477232,spring-kafka,182,17.218
spring-kafka-B-02-1-1784345477232,spring-kafka,183,17.220
spring-kafka-B-02-1-1784345477232,spring-kafka,184,17.221
spring-kafka-B-02-1-1784345477232,spring-kafka,185,17.225
spring-kafka-B-02-1-1784345477232,spring-kafka,186,17.229
spring-kafka-B-02-1-1784345477232,spring-kafka,187,17.229
spring-kafka-B-02-1-1784345477232,spring-kafka,188,17.234
spring-kafka-B-02-1-1784345477232,spring-kafka,189,17.236
spring-kafka-B-02-1-1784345477232,spring-kafka,190,17.238
spring-kafka-B-02-1-1784345477232,spring-kafka,191,17.239
spring-kafka-B-02-1-1784345477232,spring-kafka,192,17.242
spring-kafka-B-02-1-1784345477232,spring-kafka,193,17.244
spring-kafka-B-02-1-1784345477232,spring-kafka,194,17.246
spring-kafka-B-02-1-1784345477232,spring-kafka,195,17.247
spring-kafka-B-02-1-1784345477232,spring-kafka,196,17.247
spring-kafka-B-02-1-1784345477232,spring-kafka,197,17.250
spring-kafka-B-02-1-1784345477232,spring-kafka,198,17.255
spring-kafka-B-02-1-1784345477232,spring-kafka,199,17.258
spring-kafka-B-02-1-1784345477232,spring-kafka,200,17.261
spring-kafka-B-02-1-1784345477232,spring-kafka,201,17.265
spring-kafka-B-02-1-1784345477232,spring-kafka,202,17.266
spring-kafka-B-02-1-1784345477232,spring-kafka,203,17.271
spring-kafka-B-02-1-1784345477232,spring-kafka,204,17.274
spring-kafka-B-02-1-1784345477232,spring-kafka,205,17.278
spring-kafka-B-02-1-1784345477232,spring-kafka,206,17.279
spring-kafka-B-02-1-1784345477232,spring-kafka,207,17.282
spring-kafka-B-02-1-1784345477232,spring-kafka,208,17.284
spring-kafka-B-02-1-1784345477232,spring-kafka,209,17.289
spring-kafka-B-02-1-1784345477232,spring-kafka,210,17.296
spring-kafka-B-02-1-1784345477232,spring-kafka,211,17.299
spring-kafka-B-02-1-1784345477232,spring-kafka,212,17.299
spring-kafka-B-02-1-1784345477232,spring-kafka,213,17.299
